mmsi,Port_Country,sc_vessel,vessel_type,dt_pos_utc_aoi,dt_pos_utc_nonaoi,diff_nonaoi_aoi,latitude_aoi,longitude_aoi,latitude_nonaoi,longitude_nonaoi,movement
525120018,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-20 18:32:29,2022-10-13 13:28:57,623012,1.26685833,103.79263833,1.24306,104.04800667,Masuk
525120018,Port Klang_Malaysia,Indonesia,Cargo,2022-01-19 19:26:15,2022-01-19 11:06:14,30001,2.937875,101.29593333,2.79336833,101.228585,Masuk
525120018,Port Klang_Malaysia,Indonesia,Cargo,2022-01-19 20:02:15,2022-01-19 11:06:14,32161,2.93776,101.29598333,2.79336833,101.228585,Masuk
525120018,Pulau Bukom_Singapore,Indonesia,Cargo,2022-05-18 15:23:41,2022-05-18 01:29:51,50030,1.27178333,103.78602,1.43544333,103.89232,Masuk
525120018,Pulau Bukom_Singapore,Indonesia,Cargo,2022-05-18 15:23:41,2022-05-17 22:29:51,60830,1.27178333,103.78602,1.4355,103.89236167,Masuk
525121004,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-09-20 01:13:54,2022-09-15 07:31:49,409325,1.23053333,103.9797,1.1864,103.6449,Masuk
525121012,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-06-26 03:53:55,2022-06-22 19:00:34,291201,1.43467,103.895035,1.35930167,104.04804167,Masuk
525121012,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-09-04 14:42:44,2022-06-22 19:00:34,6378130,1.217645,103.80639833,1.35930167,104.04804167,Masuk
525125003,Saint-Denis_Reunion,Indonesia,Cargo,2022-03-23 20:00:27,2022-03-23 15:11:16,17351,-20.70726833,55.25311167,-20.66315,55.36481333,Masuk
525125021,Port Klang_Malaysia,Indonesia,Cargo,2022-10-14 04:56:30,2022-10-14 00:44:09,15141,2.98476667,101.32662333,2.79588667,101.31432,Masuk
525125021,Port Klang_Malaysia,Indonesia,Cargo,2022-10-14 15:49:27,2022-10-14 00:44:09,54318,3.03333333,101.35666667,2.79588667,101.31432,Masuk
525401676,Jurong Island_Singapore,Indonesia,Tanker,2022-09-23 11:01:45,2022-09-23 06:04:43,17822,1.175,103.93166667,1.175,103.935,Masuk
525800206,Jurong Island_Singapore,Indonesia,Tanker,2022-08-28 05:52:38,2022-08-27 06:51:12,82886,1.27606667,103.6029,1.24776667,103.5273,Masuk
525800206,Jurong Island_Singapore,Indonesia,Tanker,2022-08-28 06:31:41,2022-08-27 06:51:12,85229,1.27541667,103.60253333,1.24776667,103.5273,Masuk
525900792,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-11-07 08:25:37,2022-11-07 07:19:06,3991,1.29926333,103.72934667,1.270345,103.75706667,Masuk
525900792,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-11-07 08:25:37,2022-09-28 11:57:36,3443281,1.29926333,103.72934667,1.14491667,103.7397,Masuk
525009098,Johor_Malaysia,Indonesia,Other,2022-03-02 05:05:51,2022-03-02 01:07:58,14273,1.23374667,103.82180167,1.23349,103.82035833,Masuk
525009098,Johor_Malaysia,Indonesia,Other,2022-03-02 08:18:51,2022-03-02 01:07:58,25853,1.23413667,103.82129333,1.23349,103.82035833,Masuk
525009346,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-09-03 03:58:41,2022-09-01 04:31:19,170842,1.20178333,103.859515,1.297725,104.15343667,Masuk
525009349,Johor_Malaysia,Indonesia,Cargo,2022-06-08 17:23:58,2022-06-08 16:55:42,1696,1.25027333,103.85902,1.23166667,103.90333333,Masuk
525009349,Johor_Malaysia,Indonesia,Cargo,2022-04-16 07:17:58,2022-04-16 04:11:15,11203,1.24833333,103.87666667,1.26995167,104.10210667,Masuk
525013034,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-12-11 00:08:25,2022-12-08 16:59:36,198529,1.21666667,104.1,1.18979833,103.98880833,Masuk
525015292,Jurong Island_Singapore,Indonesia,Cargo,2022-02-18 14:28:56,2022-02-18 03:32:14,39402,1.24408667,103.81262167,1.08181,103.72477,Masuk
525015292,Jurong Island_Singapore,Indonesia,Cargo,2022-02-19 09:30:59,2022-02-18 03:32:14,107925,1.20697667,103.59531333,1.08181,103.72477,Masuk
525015292,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-02-18 14:28:56,2022-02-18 03:32:14,39402,1.24408667,103.81262167,1.08181,103.72477,Masuk
525015292,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-02-24 21:55:24,2022-02-18 03:32:14,584590,1.21782833,103.68734,1.08181,103.72477,Masuk
525015921,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-08 13:03:03,2022-09-29 05:11:41,805882,1.16504667,103.9976,1.21591333,104.05078333,Masuk
525015921,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-22 17:19:20,2022-09-29 05:11:41,2030859,1.16500333,103.99873833,1.21591333,104.05078333,Masuk
525023095,Pulau Bukom_Singapore,Indonesia,Passenger,2022-09-18 01:58:14,2022-09-16 05:11:11,161223,1.20333333,103.91333333,1.21654667,103.96946,Masuk
525025085,Port Klang_Malaysia,Indonesia,Cargo,2022-04-08 13:27:27,2022-04-08 09:54:11,12796,2.85177333,101.25680667,2.80064833,101.26476167,Masuk
525025085,Port Klang_Malaysia,Indonesia,Cargo,2022-04-08 23:33:13,2022-04-08 09:54:11,49142,2.948895,101.30255667,2.80064833,101.26476167,Masuk
525100987,Muar_Malaysia,Indonesia,Tanker,2022-12-16 10:18:15,2022-08-13 03:05:11,10825984,1.87666667,102.43833333,1.85,102.49166667,Masuk
525119151,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-10-02 05:16:03,2022-09-29 22:40:42,196521,2.05748333,101.99808333,2.04628333,102.04725,Masuk
525119151,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-12-10 03:31:48,2022-09-29 22:40:42,6151866,2.07663333,102.07288333,2.04628333,102.04725,Masuk
525119170,Nouakchott_Mauritania,Indonesia,Cargo,2022-09-10 17:01:52,2022-09-10 16:37:43,1449,18.015,-16.18833333,18.08833333,-16.24666667,Masuk
525119170,Nouakchott_Mauritania,Indonesia,Cargo,2022-09-11 10:25:29,2022-09-10 16:37:43,64066,17.97,-16.12,18.08833333,-16.24666667,Masuk
525119189,Johor_Malaysia,Indonesia,Cargo,2022-09-08 23:59:28,2022-08-03 15:35:39,3140629,1.23873833,104.00175833,1.22891,103.95874833,Masuk
525120018,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-05-08 12:46:20,2022-02-04 11:36:58,8039362,2.054535,102.14179167,2.04680833,102.17973,Masuk
525120018,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-05-10 18:44:52,2022-02-04 11:36:58,8233674,2.14372167,101.93941167,2.04680833,102.17973,Masuk
525200257,Jurong Island_Singapore,Indonesia,Passenger,2022-09-08 07:40:35,2022-09-06 10:42:02,161913,1.42813333,103.92431333,1.42879833,103.93024,Masuk
525200257,Jurong Island_Singapore,Indonesia,Passenger,2022-10-22 10:05:31,2022-10-19 08:31:53,264818,1.42685,103.90756667,1.42706667,103.94199333,Masuk
525201437,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-15 20:21:23,2022-09-19 08:07:55,2290408,1.21348167,103.892405,1.409285,103.933915,Masuk
525201437,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-15 20:51:55,2022-09-19 08:07:55,2292240,1.17379167,103.80523667,1.409285,103.933915,Masuk
525401281,Yahata_Japan,Indonesia,Tanker,2022-12-15 14:06:57,2022-12-14 23:39:58,52019,33.92,130.86333333,34.06833333,130.72,Masuk
525401281,Yahata_Japan,Indonesia,Tanker,2022-12-15 21:18:55,2022-12-14 23:39:58,77937,33.92,130.86333333,34.06833333,130.72,Masuk
525500952,Jurong Island_Singapore,Indonesia,Tanker,2022-03-29 02:00:14,2022-03-28 07:28:27,66707,1.19719,103.84481,1.29481,103.93128167,Masuk
525500952,Jurong Island_Singapore,Indonesia,Tanker,2022-05-17 17:58:18,2022-03-28 07:28:27,4357791,1.28928167,103.91598,1.29481,103.93128167,Masuk
525003201,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-06-17 15:47:53,2022-06-17 13:27:23,8430,1.256485,104.11671833,1.19545667,103.88701,Masuk
525003201,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-06-29 03:20:31,2022-06-17 13:27:23,1000388,1.23760667,104.00206167,1.19545667,103.88701,Masuk
525007413,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-01-23 06:44:16,2022-01-21 13:30:05,148451,1.16215667,103.94465333,1.08042,103.89526833,Masuk
525007413,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-01-23 06:44:16,2022-01-21 07:06:05,171491,1.16215667,103.94465333,1.08032667,103.89527333,Masuk
525009077,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-21 09:04:48,2022-02-20 13:48:52,69356,1.26512833,103.71237167,1.248025,103.97138,Masuk
525009077,Pulau Bukom_Singapore,Indonesia,Tanker,2022-02-22 07:31:01,2022-02-20 13:48:52,150129,1.20027333,103.68434,1.248025,103.97138,Masuk
525021439,Erawan Terminal_Thailand,Indonesia,Other,2022-01-16 20:07:23,2022-01-11 08:49:13,472690,9.04666667,101.31833333,8.89666667,101.37,Masuk
525021439,Erawan Terminal_Thailand,Indonesia,Other,2022-01-29 20:48:50,2022-01-11 08:49:13,1598377,9.28333333,101.405,8.89666667,101.37,Masuk
525021439,Sattahip_Thailand,Indonesia,Other,2022-04-22 05:51:36,2022-04-18 23:18:31,282785,12.62666667,100.915,12.82,100.73333333,Masuk
525108015,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-09-22 13:29:43,2022-08-21 14:14:26,2762117,1.14833333,103.72833333,1.275,103.59833333,Masuk
525108015,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-09-22 13:29:43,2022-08-21 10:08:22,2776881,1.14833333,103.72833333,1.27666667,103.6,Masuk
525111011,Pulau Bukom_Singapore,Indonesia,Cargo,2022-01-17 12:21:39,2022-01-15 21:54:36,138423,1.28619333,103.94669167,1.18096667,103.97109333,Masuk
525111011,Pulau Bukom_Singapore,Indonesia,Cargo,2022-01-17 12:21:39,2022-01-15 15:27:36,161643,1.28619333,103.94669167,1.18083333,103.97120833,Masuk
525119048,Jurong Island_Singapore,Indonesia,Tanker,2022-01-12 23:06:54,2022-01-11 05:16:19,150635,1.16377167,103.89448,1.17505833,103.93508667,Masuk
525119048,Jurong Island_Singapore,Indonesia,Tanker,2022-01-13 01:54:55,2022-01-11 05:16:19,160716,1.16375833,103.89448333,1.17505833,103.93508667,Masuk
525119109,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-07-07 12:18:34,2022-03-14 03:24:55,9968019,2.14619667,102.01915833,2.04959333,102.04572833,Masuk
525119109,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-08-28 21:01:57,2022-03-14 03:24:55,14492222,2.27510833,102.01935167,2.04959333,102.04572833,Masuk
525119189,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-08-03 11:11:00,2022-05-20 20:51:49,6445151,1.18581167,103.40034333,1.14566167,103.48758667,Masuk
525119189,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-09-08 21:07:40,2022-05-20 20:51:49,9591351,1.21963333,103.377195,1.14566167,103.48758667,Masuk
525119191,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-04-21 21:36:11,2022-04-21 16:02:08,20043,1.21972667,103.81126833,1.26390167,103.99808333,Masuk
525119191,Pulau Sebarok_Singapore,Indonesia,Tanker,2022-04-23 14:18:12,2022-04-21 16:02:08,166564,1.22094833,103.80816833,1.26390167,103.99808333,Masuk
525119197,Jurong Island_Singapore,Indonesia,Cargo,2022-04-22 08:24:04,2022-03-19 09:52:36,2932288,1.11333333,103.895,1.07461833,103.88849333,Masuk
525119197,Jurong Island_Singapore,Indonesia,Cargo,2022-04-22 10:03:28,2022-03-19 09:52:36,2938252,1.12333333,103.90333333,1.07461833,103.88849333,Masuk
525125019,Quanzhou_China,Indonesia,Cargo,2022-12-19 22:06:42,2022-12-19 12:21:39,35103,24.79425833,118.81765833,24.79235,118.81812667,Masuk
525200078,Johor_Malaysia,Indonesia,Cargo,2022-08-03 18:38:45,2022-08-03 02:08:25,59420,1.43,103.91833333,1.33333333,104.105,Masuk
525200078,Johor_Malaysia,Indonesia,Cargo,2022-08-03 18:44:44,2022-08-03 02:08:25,59779,1.43,103.91833333,1.33333333,104.105,Masuk
525401386,Keppel - (East Singapore)_Singapore,Indonesia,Other,2022-11-02 19:13:22,2022-11-02 10:23:15,31807,1.23833333,103.81666667,1.07533333,103.89726667,Masuk
525600073,Subic Bay_Philippines,Indonesia,Cargo,2022-12-01 14:55:59,2022-12-01 13:10:55,6304,14.615,120.12166667,14.72833333,120.05333333,Masuk
525003201,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-01-05 22:37:24,2022-01-05 21:36:13,3671,1.10302333,103.74174667,1.07361167,103.70942,Masuk
525005225,Jurong Island_Singapore,Indonesia,Other,2022-10-12 05:26:55,2022-09-30 02:12:41,1048454,1.43333333,103.90333333,1.42777333,103.94049667,Masuk
525005283,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-08-20 00:14:54,2022-08-18 07:58:15,144999,1.43349167,103.90546667,1.189475,103.986225,Masuk
525005283,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-08-20 00:14:54,2022-08-18 07:22:15,147159,1.43349167,103.90546667,1.18933667,103.98643,Masuk
525008067,Jurong Island_Singapore,Indonesia,Tanker,2022-09-27 14:22:39,2022-09-27 10:03:15,15564,1.16,103.92833333,1.162855,103.93321,Masuk
525012370,Pelabuhan Bass_Malaysia,Indonesia,Cargo,2022-10-14 03:06:00,2022-09-25 15:47:32,1595908,6.43583,99.76733833,6.165,99.62666667,Masuk
525012370,Pelabuhan Bass_Malaysia,Indonesia,Cargo,2022-10-15 02:36:25,2022-09-25 15:47:32,1680533,6.46562833,99.702565,6.165,99.62666667,Masuk
525019570,Jurong Island_Singapore,Indonesia,Cargo,2022-12-01 15:16:20,2022-11-26 11:55:12,444068,1.18,103.64833333,1.08166667,103.57833333,Masuk
525019570,Jurong Island_Singapore,Indonesia,Cargo,2022-12-16 11:21:43,2022-11-26 11:55:12,1725991,1.20666667,103.87333333,1.08166667,103.57833333,Masuk
525020109,Jurong Island_Singapore,Indonesia,Tanker,2022-02-24 11:01:29,2022-02-12 01:24:42,1071407,1.23001667,103.92643333,1.2933,103.93138333,Masuk
525022129,Pulau Bukom_Singapore,Indonesia,Cargo,2022-07-01 02:23:54,2022-03-26 02:09:52,8381642,1.154845,103.96156167,1.15936833,103.96850667,Masuk
525022129,Pulau Bukom_Singapore,Indonesia,Cargo,2022-07-01 02:23:54,2022-03-25 15:30:51,8419983,1.154845,103.96156167,1.158385,103.96730167,Masuk
525023095,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-09-18 01:58:14,2022-09-18 01:45:29,765,1.20333333,103.91333333,1.20373667,103.99921667,Masuk
525024397,Pelabuhan Sungai Udang_Malaysia,Indonesia,Cargo,2022-07-26 13:20:34,2022-07-17 09:35:19,791115,2.089035,102.08851333,2.219855,101.93546667,Masuk
525100545,Kawasaki Ko_Japan,Indonesia,Tanker,2022-12-02 15:01:09,2022-12-02 14:30:18,1851,35.50651667,139.99236667,35.55576667,140.01455,Masuk
525101960,Johor_Malaysia,Indonesia,Cargo,2022-03-26 14:04:22,2022-03-26 09:38:49,15933,1.43666667,103.88833333,1.30535667,104.10625667,Masuk
525101960,Johor_Malaysia,Indonesia,Cargo,2022-04-20 16:28:38,2022-04-20 09:50:15,23903,1.26020833,103.87917,1.23166667,103.92166667,Masuk
525101960,Jurong Island_Singapore,Indonesia,Cargo,2022-05-05 04:50:44,2022-05-05 03:02:44,6480,1.24833333,103.80166667,1.16166667,103.53,Masuk
525101960,Jurong Island_Singapore,Indonesia,Cargo,2022-05-05 10:47:45,2022-05-05 03:02:44,27901,1.28666667,103.76666667,1.16166667,103.53,Masuk
525109001,Johor_Malaysia,Indonesia,Tanker,2022-07-07 01:41:42,2022-07-06 22:35:42,11160,1.255,103.71,1.23166667,103.70666667,Masuk
525109001,Johor_Malaysia,Indonesia,Tanker,2022-09-09 21:05:16,2022-09-09 13:45:23,26393,1.43831167,104.00852833,1.305,104.105,Masuk
525109003,Johor_Malaysia,Indonesia,Cargo,2022-10-18 13:05:30,2022-10-18 09:31:32,12838,1.265,103.84,1.23181167,103.90895,Masuk
525109003,Johor_Malaysia,Indonesia,Cargo,2022-10-18 14:49:10,2022-10-18 09:31:32,19058,1.26570833,103.84141833,1.23181167,103.90895,Masuk
525119072,Jurong Island_Singapore,Indonesia,Tanker,2022-12-20 11:03:49,2022-10-28 14:17:21,4567588,1.16811833,103.71028,1.08005167,103.893345,Masuk
525119072,Jurong Island_Singapore,Indonesia,Tanker,2022-12-20 11:03:49,2022-10-26 15:11:20,4737149,1.16811833,103.71028,1.07843333,103.894195,Masuk
525119072,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-12-20 11:03:49,2022-10-28 14:17:21,4567588,1.16811833,103.71028,1.08005167,103.893345,Masuk
525119072,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-12-20 11:03:49,2022-10-26 15:11:20,4737149,1.16811833,103.71028,1.07843333,103.894195,Masuk
525119170,Tin Can Island_Nigeria,Indonesia,Cargo,2022-10-19 01:04:21,2022-10-19 00:13:16,3065,6.24041833,3.43460667,6.143655,3.452205,Masuk
525119170,Tin Can Island_Nigeria,Indonesia,Cargo,2022-10-19 07:05:28,2022-10-19 00:13:16,24732,6.32004167,3.44738333,6.143655,3.452205,Masuk
525121013,Johor_Malaysia,Indonesia,Tanker,2022-08-04 05:14:30,2022-06-15 11:27:06,4297644,1.26333333,103.985,1.28447833,103.69751667,Masuk
525121022,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-09-09 07:24:13,2022-09-09 05:45:13,5940,1.205,103.90333333,1.08166667,103.72333333,Masuk
525121022,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-10-20 16:52:35,2022-10-19 02:07:39,139496,1.26292333,104.00948667,1.075,103.70833333,Masuk
525121022,Pelabuhan Sungai Udang_Malaysia,Indonesia,Tanker,2022-04-21 19:52:34,2022-03-15 20:27:38,3194696,2.1,102.11,2.047795,101.998935,Masuk
525200257,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-11-20 03:44:07,2022-11-20 02:50:32,3215,1.38348333,104.02065333,1.19038167,103.99568667,Masuk
525200257,Serangoon Harbor_Singapore,Indonesia,Passenger,2022-11-06 10:29:43,2022-11-06 00:01:01,37722,1.41473333,104.00029333,1.2021,104.00330667,Masuk
525201490,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-01-29 16:23:14,2022-01-23 02:29:25,568429,1.21944833,104.07207333,1.19166667,103.87833333,Masuk
525201490,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-02-02 06:39:33,2022-01-23 02:29:25,879008,1.21610167,104.05667333,1.19166667,103.87833333,Masuk
525300321,Johor_Malaysia,Indonesia,Dredging,2022-10-06 09:58:09,2022-10-04 03:07:50,197419,1.26833333,103.87,1.235,104.06666667,Masuk
525300321,Johor_Malaysia,Indonesia,Dredging,2022-10-06 12:37:17,2022-10-04 03:07:50,206967,1.26833333,103.87166667,1.235,104.06666667,Masuk
525400301,Port Dickson_Malaysia,Indonesia,Tanker,2022-05-25 13:03:28,2022-05-25 12:55:54,454,2.34341667,101.81161667,2.33,101.82833333,Masuk
525500842,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-10-05 07:37:35,2022-09-24 01:29:21,972494,1.123185,103.92397333,1.05016333,103.59412667,Masuk
525500842,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-10-13 07:31:11,2022-09-24 01:29:21,1663310,1.12897333,103.91671333,1.05016333,103.59412667,Masuk
525800206,Johor_Malaysia,Indonesia,Tanker,2022-09-13 08:46:07,2022-03-13 17:49:50,15864977,1.29313333,103.74131667,1.23073333,104.0047,Masuk
525800206,Johor_Malaysia,Indonesia,Tanker,2022-09-13 11:28:07,2022-03-13 17:49:50,15874697,1.29311667,103.74128333,1.23073333,104.0047,Masuk
525002039,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-01-26 06:11:10,2022-01-25 02:15:47,100523,1.15558833,103.97344333,1.164975,103.99989833,Masuk
525002079,Pulau Sebarok_Singapore,Indonesia,Passenger,2022-03-07 13:07:03,2022-03-07 01:17:57,42546,1.13370833,103.78139833,1.214665,104.00435833,Masuk
525003643,Johor_Malaysia,Indonesia,Tanker,2022-12-08 18:59:10,2022-12-08 03:29:10,55800,1.43308,103.90277833,1.33477667,104.09985833,Masuk
525007242,Jurong Island_Singapore,Indonesia,Tanker,2022-03-10 10:21:12,2022-02-22 22:12:49,1339703,1.15479833,103.81623333,1.079015,103.55986667,Masuk
525008120,Johor_Malaysia,Indonesia,Tanker,2022-11-03 15:28:50,2022-11-03 15:16:52,718,1.245,104.005,1.23666667,103.96666667,Masuk
525018339,Jurong Island_Singapore,Indonesia,Other,2022-03-21 11:20:22,2022-02-09 23:32:34,3412068,1.12666667,103.90333333,1.16444667,103.93331,Masuk
525018339,Jurong Island_Singapore,Indonesia,Other,2022-03-21 17:07:26,2022-02-09 23:32:34,3432892,1.12710167,103.90354167,1.16444667,103.93331,Masuk
525019395,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-08-28 13:50:25,2022-08-15 16:26:12,1113853,1.20453,103.961085,1.198435,103.92181833,Masuk
525019395,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-10-26 11:44:03,2022-10-12 14:09:36,1200867,1.212,104.01048167,1.19146333,103.88322167,Masuk
525023095,Keppel - (East Singapore)_Singapore,Indonesia,Passenger,2022-09-14 13:47:14,2022-09-14 12:13:17,5637,1.20576333,103.981705,1.13166667,104.05333333,Masuk
525023245,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-07-31 02:31:39,2022-07-27 21:17:36,278043,1.27936667,103.66312,1.255,103.65166667,Masuk
525023245,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-08-02 19:43:04,2022-07-27 21:17:36,512728,1.18333333,103.95666667,1.255,103.65166667,Masuk
525100403,Pulau Bukom_Singapore,Indonesia,Cargo,2022-09-24 02:20:07,2022-09-23 10:06:53,58394,1.05123333,103.90286167,1.195835,103.966645,Masuk
525100403,Pulau Bukom_Singapore,Indonesia,Cargo,2022-09-25 15:23:07,2022-09-23 10:06:53,191774,1.05197167,103.90348333,1.195835,103.966645,Masuk
525100552,Johor_Malaysia,Indonesia,Cargo,2022-04-27 04:32:11,2022-04-09 06:57:25,1546486,1.26743333,103.8373,1.23275,103.90268333,Masuk
525100935,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-22 17:12:44,2022-08-11 01:59:51,6275573,1.160255,103.801215,1.08586333,103.72311167,Masuk
525100935,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-10-24 01:10:22,2022-08-11 01:59:51,6390631,1.16745833,103.99299667,1.08586333,103.72311167,Masuk
525101960,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-09-13 23:10:32,2022-09-07 22:47:05,519807,1.275,103.74833333,1.24433833,103.75283667,Masuk
525101960,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-09-20 14:45:47,2022-09-07 22:47:05,1094322,1.24021833,103.70919167,1.24433833,103.75283667,Masuk
525114060,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-10-06 13:11:13,2022-10-05 04:48:12,116581,1.29823333,103.67763333,1.30031667,103.6507,Masuk
525114060,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-10-06 13:11:13,2022-10-04 21:30:12,142861,1.29823333,103.67763333,1.30031667,103.65066667,Masuk
525119081,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-02-05 20:01:41,2022-01-29 19:16:27,607514,1.22537833,103.81248167,1.31447333,104.152685,Masuk
525119081,Serangoon Harbor_Singapore,Indonesia,Tanker,2022-02-06 20:16:39,2022-01-29 19:16:27,694812,1.22605833,103.81294667,1.31447333,104.152685,Masuk
525119102,Johor_Malaysia,Indonesia,Tanker,2022-01-25 01:21:53,2022-01-24 22:11:11,11442,1.273025,104.02716167,1.26,104.10166667,Masuk
525119102,Johor_Malaysia,Indonesia,Tanker,2022-01-25 03:34:40,2022-01-24 22:11:11,19409,1.28945833,103.95906333,1.26,104.10166667,Masuk
525119189,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-08-03 15:35:39,2022-06-28 12:28:28,3121631,1.22891,103.95874833,1.23858833,103.99913667,Masuk
525119203,Mombasa_Kenya,Indonesia,Tanker,2022-09-01 05:48:19,2022-08-31 16:07:15,49264,-4.1,39.73933333,-4.10666667,39.87,Masuk
525121007,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-01-11 13:17:31,2022-01-05 01:52:28,559503,1.15891667,103.96614667,1.087365,103.73178667,Masuk
525121007,Keppel - (East Singapore)_Singapore,Indonesia,Cargo,2022-01-12 10:20:27,2022-01-05 01:52:28,635279,1.15915,103.96574,1.087365,103.73178667,Masuk
525125030,Tanjung Pelepas_Malaysia,Indonesia,Cargo,2022-03-31 17:16:54,2022-03-31 14:55:26,8488,1.15909667,103.55114,1.14263833,103.55246833,Masuk
525125034,Jurong Island_Singapore,Indonesia,Cargo,2022-03-03 11:43:40,2022-03-03 09:40:07,7413,1.26233333,103.79,1.243,103.94316667,Masuk
525125034,Jurong Island_Singapore,Indonesia,Cargo,2022-03-03 14:13:14,2022-03-03 09:40:07,16387,1.26166667,103.78833333,1.243,103.94316667,Masuk
525200748,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-11-07 13:54:26,2022-11-07 13:45:46,520,1.27253333,104.041285,1.27450833,104.056835,Masuk
525200748,Keppel - (East Singapore)_Singapore,Indonesia,Tanker,2022-11-08 11:20:43,2022-11-07 13:45:46,77697,1.29666667,103.99833333,1.27450833,104.056835,Masuk
525301763,Johor_Malaysia,Indonesia,Tanker,2022-06-25 08:45:10,2022-06-24 21:44:21,39649,1.43313333,103.90268333,1.3247,104.10093333,Masuk
525301763,Johor_Malaysia,Indonesia,Tanker,2022-06-25 08:45:10,2022-06-24 18:08:20,52610,1.43313333,103.90268333,1.32316667,104.10183333,Masuk
525400301,Nasugbu_Philippines,Indonesia,Tanker,2022-03-24 16:37:14,2022-03-24 15:58:17,2337,13.945,120.52666667,13.88333333,120.52833333,Masuk
525400301,Nasugbu_Philippines,Indonesia,Tanker,2022-03-24 18:13:02,2022-03-24 15:58:17,8085,14.09876667,120.52253333,13.88333333,120.52833333,Masuk
525401499,Pulau Bukom_Singapore,Indonesia,Passenger,2022-12-04 02:38:57,2022-12-04 02:36:08,169,1.42297,103.96003333,1.42264167,103.97007833,Masuk
525401499,Pulau Bukom_Singapore,Indonesia,Passenger,2022-12-04 02:43:11,2022-12-04 02:36:08,423,1.425,103.945,1.42264167,103.97007833,Masuk
525888888,Jurong Island_Singapore,Indonesia,Tanker,2022-10-31 17:09:35,2022-10-14 05:05:01,1512274,1.14156,103.79718,1.07924,103.55972167,Masuk
525888888,Jurong Island_Singapore,Indonesia,Tanker,2022-11-19 22:07:52,2022-10-14 05:05:01,3171771,1.174805,103.847515,1.07924,103.55972167,Masuk
525900792,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-09-28 10:19:22,2022-07-28 00:23:56,5392526,1.20665333,103.8884,1.209375,103.99700667,Masuk
